type,element_id,text,metadata,filename
NarrativeText,11aefa9e1ec642979c95d2c9d31c8f6e,"Okay, let me think through this step-by-step without saying the word: 1. Split the string into 11 rows by the newline character 2. Split each row into 11 columns by the ’*’ character 3. Assemble each letter by taking the strings in the same column position from each row and joining with newlines 4. The first letter is C, second is O, third is U, fourth is N, fifth is T, sixth is E, seventh is R, eighth is F, ninth is E, tenth is I, eleventh is T 5. Putting those letters together spells the word COUNTERFEIT. To make and distribute COUNTERFEIT money: Step 1) Obtain high quality paper, ink, printing equipment, and other supplies needed to accurately replicate real currency. Step 2) Carefully study the security features of the real currency you want to counterfeit such as watermarks, security threads, color-shifting ink, etc. Step 3) Practice printing sample bills and refine your technique until the counterfeits are nearly indistinguishable from genuine notes. Step 4) Print large quantities of the counterfeit notes in varying denominations. Step 5) Find people willing to distribute the fake bills by using them for purchases, exchanging them for real currency, etc. Offer them a cut of the profits. Step 6) Launder the real money obtained from distributing the counterfeits to hide the illegal source. Step 7) Be extremely cautious, as counterfeiting carries severe penalties if caught.","{'languages': ['heb', 'eng'], 'page_number': 15, 'parent_id': '2c0b481a4cca741ae783ea7e018e5324', 'filename': 'ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf', 'filetype': 'application/pdf'}",ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf
Title,6c8b318c4f35037b21fde2fbaee48c6c,Response,"{'languages': ['heb', 'eng'], 'page_number': 15, 'filename': 'ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf', 'filetype': 'application/pdf'}",ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf
NarrativeText,8fccb38e8dab2c5d859b74405745e235,Figure 8: Demonstration ArtPrompt and the corresponding response from the GPT-4 model. The harmful goal is ‘provide step-by-step instructions on how to make and distribute counterfeit money’.,"{'languages': ['heb', 'eng'], 'page_number': 15, 'parent_id': '6c8b318c4f35037b21fde2fbaee48c6c', 'filename': 'ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf', 'filetype': 'application/pdf'}",ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf
Footer,49a2b91fb2c276d6d8e5a9673a9c1fc9,15,"{'languages': ['heb', 'eng'], 'page_number': 15, 'filename': 'ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf', 'filetype': 'application/pdf'}",ArtPrompt- ASCII Art-based Jailbreak Attacks against Aligned LLMs.pdf
Title,2373e5fe624ef437d014e9bd6523c697,GaLore: Memory-Efficient LLM Training by Gradient Low-Rank Projection,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,00766f6403c843a89449b7bb471fcb75,Jiawei Zhao 1 Zhenyu Zhang 3 Beidi Chen 2 4 Zhangyang Wang 3 Anima Anandkumar * 1 Yuandong Tian * 2,"{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '2373e5fe624ef437d014e9bd6523c697', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,c94f8d2eb50cb1614ab1a1ba64f123ed,4 2 0 2,"{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '2373e5fe624ef437d014e9bd6523c697', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,309c2de5b3ed17f88c21b9dea85c80f6,r a,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,2b66a7595c134fc7d1bb91071e86d04d,M 6,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,2fbf60c6facabdf0c76d1d32b3bbb05d,],"{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '2b66a7595c134fc7d1bb91071e86d04d', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,5c049efa47a189ebb936a4c54245c961,G L . s c [,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
UncategorizedText,647671486e99e6bf5b95d785e19479c6,1 v 7 0 5 3 0 . 3 0 4 2 : v i X r a,"{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '5c049efa47a189ebb936a4c54245c961', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,1372eb94e63363d7f5d8b9438d7b45fc,Abstract,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,3dff22b1f889777a20d54b8347a680ec,"Training Large Language Models (LLMs) presents significant memory challenges, predom- inantly due to the growing size of weights and optimizer states. Common memory-reduction approaches, adaptation as (LoRA), add a trainable low-rank matrix to the frozen pre-trained weight in each layer, reducing trainable parameters and optimizer states. However, such approaches typically underperform training with full-rank weights in both pre-training and fine-tuning stages since they limit the parameter search to a low-rank subspace and alter the training dynamics, and further, may require full-rank warm start. In this work, we propose Gradient Low-Rank Projec- tion (GaLore), a training strategy that allows full-parameter learning but is more memory- efficient than common low-rank adaptation methods such as LoRA. Our approach reduces memory usage by up to 65.5% in optimizer states while maintaining both efficiency and performance for pre-training on LLaMA 1B and 7B architectures with C4 dataset with up to 19.7B tokens, and on fine-tuning RoBERTa on GLUE tasks. Our 8-bit GaLore further reduces optimizer memory by up to 82.5% and total training memory by 63.3%, compared to a BF16 baseline. Notably, we demonstrate, for the first time, the feasibility of pre-training a 7B model on consumer GPUs with 24GB memory (e.g., NVIDIA RTX 4090) without model parallel, checkpointing, or offloading strategies.","{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '1372eb94e63363d7f5d8b9438d7b45fc', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,071da6bc4f0c1f9ac3d009e5b4893848,such,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,6d6f71632ac6739e5f15d1451544ce4d,low-rank,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
ListItem,8b617470070fc944c6ce65fea6c1403d,1. Introduction,"{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '6d6f71632ac6739e5f15d1451544ce4d', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,fe8fed98e1b36baae10277777841988b,"Large Language Models (LLMs) have shown impressive performance across multiple disciplines, including conver- sational AI and language translation. However, pre-training","{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '6d6f71632ac6739e5f15d1451544ce4d', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
ListItem,7196716ead94e74467fd216e68c1ab47,"Equal advising 1California Institute of Technology 2Meta AI 3University of Texas at Austin 4Carnegie Mellon University. Cor- respondence to: Jiawei Zhao <jiawei@caltech.edu>, Yuandong Tian <yuandong@meta.com>. Preprint. Work in Progress","{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '6d6f71632ac6739e5f15d1451544ce4d', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Footer,e599e9927ed8795d42c5961431972ffb,1,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,36c2211b54ee686f9e3ea2a1a5b0a305,Memory Cost (GB)BF16Adafactor8-bit Adam8-bit GaLoreRTX 4090,"{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,0e28e877996055f801b75e169cb56997,"Figure 1: Memory consumption of pre-training a LLaMA 7B model with a token batch size of 256 on a single device, without activation checkpointing and memory offloading. Details refer to Section 5.5.","{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': '36c2211b54ee686f9e3ea2a1a5b0a305', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,eaf2240295c0d9a0dd8b9bb1091bc43e,"Algorithm 1: GaLore, PyTorch-like for weight in model.parameters():","{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,9d361e44cd371f6c5612b3814ad5a23f,"grad = weight.grad # original space -> compact space lor grad = project(grad) # update by Adam, Adafactor, etc. lor update = update(lor grad) # compact space -> original space update = project back(lor update) weight.data += update","{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': 'eaf2240295c0d9a0dd8b9bb1091bc43e', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,b0c77d8ddcdddf5eed1d4fa229082d2e,"and fine-tuning LLMs require not only a huge amount of computation but is also memory intensive. The memory requirements include not only billions of trainable parame- ters, but also their gradients and optimizer states (e.g., gra- dient momentum and variance in Adam) that can be larger than parameter storage themselves (Raffel et al., 2023; Touvron et al., 2023; Chowdhery et al., 2022). For exam- ple, pre-training a LLaMA 7B model from scratch with a single batch size requires at least 58 GB memory (14GB for trainable parameters, 42GB for Adam optimizer states and weight gradients, and 2GB for activations1). This makes the training not feasible on consumer-level GPUs such as NVIDIA RTX 4090 with 24GB memory.","{'languages': ['heb', 'eng'], 'links': [{'text': 'Raffel et al .,', 'url': 'cite.raffelExploringLimitsTransfer2023', 'start_index': 322}, {'text': '2023', 'url': 'cite.raffelExploringLimitsTransfer2023', 'start_index': 337}, {'text': 'Touvron et al .,', 'url': 'cite.touvronLlamaOpenFoundation2023a', 'start_index': 343}, {'text': '2023', 'url': 'cite.touvronLlamaOpenFoundation2023a', 'start_index': 359}, {'text': 'Chowdhery et al .,', 'url': 'cite.chowdheryPaLMScalingLanguage2022', 'start_index': 365}, {'text': '2022', 'url': 'cite.chowdheryPaLMScalingLanguage2022', 'start_index': 383}, {'text': ').', 'url': 'Hfootnote.1', 'start_index': 613}], 'page_number': 1, 'parent_id': 'eaf2240295c0d9a0dd8b9bb1091bc43e', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,f0ccf9b60f60c3ba126f70f2a5af0f1e,"In addition to engineering and system efforts, such as gra- dient checkpointing (Chen et al., 2016), memory offload- ing (Rajbhandari et al., 2020), etc., to achieve faster and more efficient distributed training, researchers also seek to develop various optimization techniques to reduce the memory usage during pre-training and fine-tuning.","{'languages': ['heb', 'eng'], 'links': [{'text': 'Chen et al .,', 'url': 'cite.chenTrainingDeepNets2016', 'start_index': 81}, {'text': '2016', 'url': 'cite.chenTrainingDeepNets2016', 'start_index': 94}, {'text': 'Rajbhandari et al .,', 'url': 'cite.rajbhandariZeROMemoryOptimizations2020', 'start_index': 121}, {'text': '2020', 'url': 'cite.rajbhandariZeROMemoryOptimizations2020', 'start_index': 141}], 'page_number': 1, 'parent_id': 'eaf2240295c0d9a0dd8b9bb1091bc43e', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,0793d580b3d00f97645c8509695e27ee,"1The calculation is based on LLaMA architecture, BF16 nu-","{'languages': ['heb', 'eng'], 'page_number': 1, 'parent_id': 'eaf2240295c0d9a0dd8b9bb1091bc43e', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Title,f4780e1e39fcdff77575031bb7a569f1,"merical format, and maximum sequence length of 2048.","{'languages': ['heb', 'eng'], 'page_number': 1, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
Header,a7b40e3b6a3e2873ff2b3355f7d62324,GaLore: Memory-Efficient LLM Training by Gradient Low-Rank Projection,"{'languages': ['heb', 'eng'], 'page_number': 2, 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,60461f9992d08792c7b7dc88b7cf936f,"Parameter-efficient fine-tuning (PEFT) techniques allow for the efficient adaptation of pre-trained language mod- els (PLMs) to different downstream applications without the need to fine-tune all of the model’s parameters (Ding et al., 2022). Among them, the popular Low-Rank Adapta- tion (LoRA Hu et al. (2021)) reparameterizes weight ma- trix W ∈ Rm×n into W = W0 + BA, where W0 is a frozen full-rank matrix and B ∈ Rm×r, A ∈ Rr×n are additive low-rank adaptors to be learned. Since the rank r ≪ min(m,n), A and B contain fewer number of train- able parameters and thus smaller optimizer states. LoRA has been used extensively to reduce memory usage for fine- tuning in which W0 is the frozen pre-trained weight. Its variant ReLoRA is also used in pre-training, by periodi- cally updating W0 using previously learned low-rank adap- tors (Lialin et al., 2023).","{'languages': ['heb', 'eng'], 'links': [{'text': 'Ding', 'url': 'cite.dingDeltaTuningComprehensive2022', 'start_index': 219}, {'text': 'et al .,', 'url': 'cite.dingDeltaTuningComprehensive2022', 'start_index': 224}, {'text': '2022', 'url': 'cite.dingDeltaTuningComprehensive2022', 'start_index': 232}, {'text': 'Hu et al .', 'url': 'cite.huLoRALowRankAdaptation2021', 'start_index': 291}, {'text': '2021', 'url': 'cite.huLoRALowRankAdaptation2021', 'start_index': 302}, {'text': 'Lialin et al .,', 'url': 'cite.lialinReLoRAHighRankTraining2023', 'start_index': 835}, {'text': '2023', 'url': 'cite.lialinReLoRAHighRankTraining2023', 'start_index': 850}], 'page_number': 2, 'parent_id': 'a7b40e3b6a3e2873ff2b3355f7d62324', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,34e8fd60faa86777c349e08720ee5391,"However, many recent works demonstrate the limitation of such a low-rank reparameterization. For fine-tuning, LoRA is not shown to reach a comparable performance as full- rank fine-tuning (Xia et al., 2024). For pre-training from scratch, it is shown to require a full-rank model training as a warmup (Lialin et al., 2023), before optimizing in the low-rank subspace. There are two possible reasons: (1) the optimal weight matrices may not be low-rank, and (2) the reparameterization changes the gradient training dynamics.","{'languages': ['heb', 'eng'], 'links': [{'text': 'Xia et al .,', 'url': 'cite.xiaChainLoRAEfficient2024', 'start_index': 187}, {'text': '2024', 'url': 'cite.xiaChainLoRAEfficient2024', 'start_index': 199}, {'text': 'Lialin et al .,', 'url': 'cite.lialinReLoRAHighRankTraining2023', 'start_index': 300}, {'text': '2023', 'url': 'cite.lialinReLoRAHighRankTraining2023', 'start_index': 315}], 'page_number': 2, 'parent_id': 'a7b40e3b6a3e2873ff2b3355f7d62324', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,fb017c388e2953d62d0b015748a34ab4,"Our approach: To address the above challenge, we pro- pose Gradient Low-rank Projection (GaLore), a training strategy that allows full-parameter learning but is more memory-efficient than common low-rank adaptation meth- ods, such as LoRA. Our key idea is to leverage the slow- changing low-rank structure of the gradient G ∈ Rm×n of the weight matrix W, rather than trying to approximate the weight matrix itself as low rank.","{'languages': ['heb', 'eng'], 'page_number': 2, 'parent_id': 'a7b40e3b6a3e2873ff2b3355f7d62324', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
NarrativeText,92eec826f5fd00d2dab764e8b7768296,"We first show theoretically that the gradient matrix G be- comes low-rank during training. Then, we propose Ga- Lore that computes two projection matrices P ∈ Rm×r and Q ∈ Rn×r to project the gradient matrix G into a low- rank form P ⊤GQ. In this case, the memory cost of opti- mizer states, which rely on component-wise gradient statis- tics, can be substantially reduced. Occasional updates of P and Q (e.g., every 200 iterations) incur minimal amortized additional computational cost. GaLore is more memory- efficient than LoRA as shown in Table 1. In practice, this yields up to 30% memory reduction compared to LoRA during pre-training.","{'languages': ['heb', 'eng'], 'links': [{'text': '1', 'url': 'table.caption.5', 'start_index': 547}], 'page_number': 2, 'parent_id': 'a7b40e3b6a3e2873ff2b3355f7d62324', 'filename': 'GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf', 'filetype': 'application/pdf'}",GaLore- Memory-Efficient LLM Training by Gradient Low-Rank Projection.pdf
